Running Reverse KL,Real Sto Return,Real Det Return,Itration,Running Forward KL,q,clip,folder,episode,environment,seed
314.237,702.71,727.49,17,171.8351,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,85000,Humanoid-v5,456
298.9266,737.26,720.3,18,167.6828,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,90000,Humanoid-v5,456
311.037,841.08,827.26,19,174.9652,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,95000,Humanoid-v5,456
302.1579,735.55,730.92,20,181.8593,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,100000,Humanoid-v5,456
361.3544,731.96,655.0,21,171.1477,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,105000,Humanoid-v5,456
335.1037,810.88,811.58,22,167.3775,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,110000,Humanoid-v5,456
342.9651,762.87,598.89,23,164.5161,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,115000,Humanoid-v5,456
299.0873,1073.65,698.94,24,141.6068,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,120000,Humanoid-v5,456
320.1145,1156.91,657.06,25,153.6024,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,125000,Humanoid-v5,456
291.7515,984.04,603.94,26,155.8387,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,130000,Humanoid-v5,456
284.1693,908.61,638.19,27,164.217,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,135000,Humanoid-v5,456
271.1202,867.66,551.22,28,176.9292,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,140000,Humanoid-v5,456
261.9757,1636.38,771.06,29,152.9026,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,145000,Humanoid-v5,456
279.768,864.2,689.49,30,167.5835,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,150000,Humanoid-v5,456
254.0156,1329.89,656.7,31,147.9843,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,155000,Humanoid-v5,456
299.1487,1065.11,1031.87,32,135.2021,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,160000,Humanoid-v5,456
291.6312,1310.99,933.47,33,159.791,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,165000,Humanoid-v5,456
289.5034,1575.27,861.25,34,148.1453,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,170000,Humanoid-v5,456
439.2051,1071.64,701.56,35,149.7571,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,175000,Humanoid-v5,456
396.4075,1323.25,830.09,36,155.4663,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,180000,Humanoid-v5,456
273.8747,1474.7,916.63,37,147.4449,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,185000,Humanoid-v5,456
270.0674,2514.68,822.09,38,111.4395,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,190000,Humanoid-v5,456
261.6102,1496.23,835.67,39,130.5081,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,195000,Humanoid-v5,456
226.1507,2673.89,1456.23,40,113.3648,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,200000,Humanoid-v5,456
314.7658,2493.68,1224.3,41,124.7024,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,205000,Humanoid-v5,456
420.3271,1373.15,858.47,42,134.7575,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,210000,Humanoid-v5,456
228.9553,3231.02,1911.95,43,89.564,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,215000,Humanoid-v5,456
329.089,2767.45,848.63,44,94.7413,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,220000,Humanoid-v5,456
237.8454,2936.63,3049.71,45,84.0914,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,225000,Humanoid-v5,456
178.8953,3898.99,713.73,46,89.2353,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,230000,Humanoid-v5,456
354.2374,1876.9,1253.53,47,118.2001,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,235000,Humanoid-v5,456
266.451,2226.59,1517.63,48,102.2099,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,240000,Humanoid-v5,456
172.6545,4248.02,779.12,49,78.9652,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,245000,Humanoid-v5,456
181.5376,3571.22,981.07,50,87.418,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,250000,Humanoid-v5,456
221.0805,2628.14,1579.57,51,109.0288,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,255000,Humanoid-v5,456
192.3616,2947.37,589.97,52,94.1869,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,260000,Humanoid-v5,456
248.984,1904.49,1740.62,53,138.5806,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,265000,Humanoid-v5,456
173.8942,4238.66,570.37,54,88.3917,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,270000,Humanoid-v5,456
191.427,4045.55,2290.92,55,102.4554,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,275000,Humanoid-v5,456
175.2505,3651.26,2585.78,56,85.6484,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,280000,Humanoid-v5,456
250.0296,4128.41,1826.51,57,91.6739,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,285000,Humanoid-v5,456
196.7009,3309.57,1236.7,58,100.6254,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,290000,Humanoid-v5,456
187.2954,3410.18,3042.81,59,83.0902,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,295000,Humanoid-v5,456
225.1952,2203.02,1512.11,60,116.4714,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,300000,Humanoid-v5,456
240.2996,2813.17,1593.38,61,119.3658,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,305000,Humanoid-v5,456
183.3407,3757.13,3996.74,62,101.3878,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,310000,Humanoid-v5,456
190.3219,3836.16,1021.56,63,100.232,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,315000,Humanoid-v5,456
203.5192,4759.46,4428.57,64,102.9089,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,320000,Humanoid-v5,456
173.9078,4420.34,4188.85,65,84.4261,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,325000,Humanoid-v5,456
166.5572,4025.35,4902.2,66,85.7196,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,330000,Humanoid-v5,456
166.6401,3972.31,3720.48,67,79.3892,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,335000,Humanoid-v5,456
161.2828,4814.43,2538.3,68,76.4831,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,340000,Humanoid-v5,456
165.9409,5063.0,5089.6,69,60.7902,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,345000,Humanoid-v5,456
164.3843,4356.63,4612.77,70,84.4915,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,350000,Humanoid-v5,456
171.1414,3621.82,3631.37,71,82.6058,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,355000,Humanoid-v5,456
164.7924,4285.45,4770.98,72,77.9091,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,360000,Humanoid-v5,456
188.5565,4170.45,2141.57,73,90.1064,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,365000,Humanoid-v5,456
163.4513,4422.18,4374.88,74,70.923,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,370000,Humanoid-v5,456
161.6533,3997.69,4126.4,75,75.1005,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,375000,Humanoid-v5,456
153.1087,4652.77,5000.83,76,66.9974,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,380000,Humanoid-v5,456
157.8927,4869.05,5051.81,77,64.0261,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,385000,Humanoid-v5,456
174.1027,4099.11,3964.56,78,95.0836,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,390000,Humanoid-v5,456
183.4657,3960.67,4896.46,79,74.1083,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,395000,Humanoid-v5,456
148.4102,4341.3,4436.98,80,67.6629,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,400000,Humanoid-v5,456
155.3609,3870.17,3475.92,81,67.4869,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,405000,Humanoid-v5,456
163.7847,3945.41,4500.15,82,82.5883,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,410000,Humanoid-v5,456
158.7391,4581.87,4969.68,83,77.4935,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,415000,Humanoid-v5,456
155.8147,4870.77,5023.48,84,71.1101,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,420000,Humanoid-v5,456
165.1001,4600.29,4112.13,85,77.1904,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,425000,Humanoid-v5,456
149.0992,4471.93,4516.85,86,82.8311,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,430000,Humanoid-v5,456
171.9134,4529.0,3575.46,87,81.0996,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,435000,Humanoid-v5,456
173.585,4406.72,4257.19,88,75.0037,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,440000,Humanoid-v5,456
151.9426,4791.5,4798.88,89,71.8092,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,445000,Humanoid-v5,456
154.1378,4520.8,4634.82,90,66.9979,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,450000,Humanoid-v5,456
173.6741,4399.39,3987.52,91,73.572,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,455000,Humanoid-v5,456
168.1082,4806.74,4447.09,92,75.9918,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,460000,Humanoid-v5,456
168.0946,4503.21,4436.75,93,87.7642,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,465000,Humanoid-v5,456
188.6042,4383.62,2865.71,94,91.1571,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,470000,Humanoid-v5,456
157.9309,4829.45,4487.16,95,73.8713,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,475000,Humanoid-v5,456
152.8539,4562.0,4365.91,96,71.7653,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,480000,Humanoid-v5,456
161.1277,4935.09,4543.95,97,74.9398,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,485000,Humanoid-v5,456
162.0337,4993.67,3022.8,98,75.3486,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,490000,Humanoid-v5,456
159.175,4698.52,5094.83,99,64.5037,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,495000,Humanoid-v5,456
180.8455,4068.5,4097.29,100,94.2391,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,500000,Humanoid-v5,456
161.7676,4507.89,2673.08,101,76.8754,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,505000,Humanoid-v5,456
161.1432,4896.48,5105.74,102,78.479,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,510000,Humanoid-v5,456
174.7675,4142.03,4568.67,103,90.9175,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,515000,Humanoid-v5,456
167.8973,4715.82,3979.81,104,83.4603,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,520000,Humanoid-v5,456
178.2577,4322.67,2916.37,105,85.7209,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,525000,Humanoid-v5,456
152.9172,4117.71,4974.27,106,69.3748,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,530000,Humanoid-v5,456
180.713,3639.46,1992.38,107,84.9813,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,535000,Humanoid-v5,456
175.5349,3608.14,3694.7,108,85.3703,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,540000,Humanoid-v5,456
147.7433,4954.61,2603.67,109,63.7344,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,545000,Humanoid-v5,456
162.6988,4034.96,3131.32,110,82.9256,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,550000,Humanoid-v5,456
177.8082,4141.06,3842.14,111,89.2418,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,555000,Humanoid-v5,456
170.8431,4234.22,3963.91,112,86.5785,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,560000,Humanoid-v5,456
165.4939,4466.35,3885.54,113,82.9837,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,565000,Humanoid-v5,456
155.1728,4484.93,3780.08,114,75.5976,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,570000,Humanoid-v5,456
177.1353,4872.41,3654.64,115,89.0147,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,575000,Humanoid-v5,456
182.8265,4069.04,3435.41,116,90.1895,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,580000,Humanoid-v5,456
180.2912,4628.67,5163.31,117,81.123,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,585000,Humanoid-v5,456
166.4896,4216.07,1607.69,118,81.5667,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,590000,Humanoid-v5,456
169.9768,4456.87,2842.06,119,78.6036,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,595000,Humanoid-v5,456
155.3258,4810.47,4420.51,120,71.1938,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,600000,Humanoid-v5,456
158.5483,5026.93,5102.54,121,67.6219,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,605000,Humanoid-v5,456
167.1556,4582.86,3628.28,122,83.6001,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,610000,Humanoid-v5,456
166.8454,4642.29,4382.0,123,78.5434,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,615000,Humanoid-v5,456
156.6842,4071.24,5126.06,124,69.6306,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,620000,Humanoid-v5,456
166.6202,5000.17,4633.52,125,75.9399,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,625000,Humanoid-v5,456
162.3104,4636.3,5094.41,126,84.0776,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,630000,Humanoid-v5,456
176.8967,3952.59,4896.98,127,84.9458,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,635000,Humanoid-v5,456
158.7455,5055.49,5158.0,128,71.7822,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,640000,Humanoid-v5,456
152.9199,4384.76,5181.67,129,70.5303,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,645000,Humanoid-v5,456
164.0722,4902.1,4926.06,130,74.2418,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,650000,Humanoid-v5,456
158.2398,4615.84,4817.56,131,71.0159,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,655000,Humanoid-v5,456
144.7345,4697.22,5135.41,132,63.9852,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,660000,Humanoid-v5,456
194.8816,4437.54,3818.77,133,106.9342,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,665000,Humanoid-v5,456
161.2361,4975.59,5102.74,134,78.8937,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,670000,Humanoid-v5,456
156.6829,4965.37,4962.29,135,68.7916,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,675000,Humanoid-v5,456
165.7787,4561.07,5170.34,136,75.4458,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,680000,Humanoid-v5,456
157.5907,4768.03,5079.46,137,77.7154,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,685000,Humanoid-v5,456
151.2886,4998.87,4864.01,138,68.0428,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,690000,Humanoid-v5,456
173.8602,4561.64,5035.08,139,83.531,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,695000,Humanoid-v5,456
162.2664,4923.12,4416.81,140,79.3986,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,700000,Humanoid-v5,456
180.5752,4697.54,4989.66,141,94.6261,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,705000,Humanoid-v5,456
155.628,4929.03,4346.41,142,70.8492,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,710000,Humanoid-v5,456
140.762,4796.54,4748.19,143,56.9566,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,715000,Humanoid-v5,456
140.897,4577.29,5098.28,144,64.5336,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,720000,Humanoid-v5,456
147.5193,4997.95,4504.57,145,60.3518,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,725000,Humanoid-v5,456
148.4207,4804.89,4549.0,146,69.3558,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,730000,Humanoid-v5,456
163.0863,4721.56,4946.63,147,77.9795,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,735000,Humanoid-v5,456
146.672,4893.55,5096.75,148,70.9736,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,740000,Humanoid-v5,456
165.7221,4337.17,4747.67,149,77.8748,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,745000,Humanoid-v5,456
152.7529,4674.36,4989.17,150,71.5009,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,750000,Humanoid-v5,456
163.7072,4227.72,5003.74,151,84.1033,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,755000,Humanoid-v5,456
178.3492,3622.24,5127.96,152,77.1705,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,760000,Humanoid-v5,456
155.2927,4926.07,2640.08,153,75.5336,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,765000,Humanoid-v5,456
140.0639,5048.59,5103.57,154,55.1357,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,770000,Humanoid-v5,456
160.7416,4834.82,3912.44,155,73.4744,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,775000,Humanoid-v5,456
153.9528,4985.51,3950.65,156,67.638,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,780000,Humanoid-v5,456
154.2718,5046.96,5154.46,157,68.2894,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,785000,Humanoid-v5,456
146.9199,4735.3,4097.22,158,61.2569,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,790000,Humanoid-v5,456
149.4904,5007.91,5131.57,159,62.6418,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,795000,Humanoid-v5,456
156.9774,4648.09,5089.19,160,68.0527,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,800000,Humanoid-v5,456
152.9127,4670.84,4922.69,161,58.5076,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,805000,Humanoid-v5,456
151.7377,5041.39,4988.13,162,61.7039,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,810000,Humanoid-v5,456
155.2523,5061.81,5122.38,163,62.7662,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,815000,Humanoid-v5,456
159.8158,4789.98,4417.45,164,67.5962,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,820000,Humanoid-v5,456
161.5994,5105.98,5118.2,165,66.4614,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,825000,Humanoid-v5,456
171.9001,4805.29,2135.96,166,68.9254,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,830000,Humanoid-v5,456
164.6204,4832.96,4894.58,167,70.9771,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,835000,Humanoid-v5,456
160.2558,4946.27,4419.36,168,68.3671,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,840000,Humanoid-v5,456
146.6866,4876.97,4107.8,169,61.9258,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,845000,Humanoid-v5,456
156.6948,4683.01,4930.8,170,62.8491,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,850000,Humanoid-v5,456
152.5587,4998.53,4707.82,171,62.731,1,1.0,logs/Humanoid-v5/exp-1/cisl/2025_01_25_00_28_46_q1_seed456_qstd1.0,855000,Humanoid-v5,456
