Real Det Return,Running Update Time,Running Forward KL,Itration,Running Reverse KL,Reward Loss,Running Env Steps,Real Sto Return,q,clip,folder,episode,environment,seed
3411.83,136,14.0718,136,11.3556,-920.8502197265624,680000,1946.26,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,680000,Hopper-v5,123
3399.23,137,12.7891,137,12.0382,-630.9776000976562,685000,2829.89,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,685000,Hopper-v5,123
3410.63,138,12.9705,138,11.9513,-674.5740966796875,690000,3293.56,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,690000,Hopper-v5,123
3410.69,139,12.9349,139,11.4673,-695.056640625,695000,3183.66,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,695000,Hopper-v5,123
3427.17,140,13.064,140,13.0287,-776.5164794921875,700000,3334.37,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,700000,Hopper-v5,123
3403.62,141,13.3035,141,13.8969,-743.19384765625,705000,2740.68,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,705000,Hopper-v5,123
3393.41,142,13.3306,142,11.2152,-763.4336547851562,710000,2856.38,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,710000,Hopper-v5,123
3427.02,143,11.7255,143,11.4495,-651.1031494140625,715000,3305.86,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,715000,Hopper-v5,123
3476.82,144,13.4388,144,12.3223,-867.2325439453125,720000,2713.43,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,720000,Hopper-v5,123
3428.12,145,13.6789,145,12.9779,-792.8118896484375,725000,3337.34,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,725000,Hopper-v5,123
3452.73,146,13.3345,146,11.5339,-896.9512329101562,730000,2767.66,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,730000,Hopper-v5,123
3418.56,147,12.7705,147,12.9767,-725.9761962890625,735000,3265.61,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,735000,Hopper-v5,123
3442.15,148,12.7947,148,11.7722,-765.4603881835938,740000,3192.08,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,740000,Hopper-v5,123
3404.91,149,13.5776,149,17.6811,-1002.6889038085938,745000,2890.23,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,745000,Hopper-v5,123
3429.17,150,13.3179,150,11.3623,-776.1253051757812,750000,3110.91,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,750000,Hopper-v5,123
3440.85,151,11.9597,151,12.6742,-709.2598266601562,755000,3402.56,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,755000,Hopper-v5,123
3451.73,152,12.8245,152,12.0773,-879.7606201171875,760000,3282.28,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,760000,Hopper-v5,123
3427.16,153,13.979,153,12.4734,-1118.95166015625,765000,2689.07,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,765000,Hopper-v5,123
3410.43,154,14.3929,154,12.8051,-909.8694458007812,770000,3099.78,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,770000,Hopper-v5,123
3426.2,155,13.5771,155,11.6896,-968.3723754882812,775000,3192.17,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,775000,Hopper-v5,123
3197.73,156,14.8308,156,16.9636,-1151.5706787109375,780000,1753.57,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,780000,Hopper-v5,123
3428.64,157,13.7374,157,11.9546,-908.8770141601562,785000,3300.46,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,785000,Hopper-v5,123
3450.99,158,13.8491,158,13.0472,-837.88232421875,790000,3247.49,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,790000,Hopper-v5,123
3317.32,159,14.8519,159,15.144,-1124.256591796875,795000,2962.5,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,795000,Hopper-v5,123
3403.93,160,13.9275,160,13.9913,-1102.82421875,800000,2991.6,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,800000,Hopper-v5,123
3421.36,161,13.0158,161,11.7078,-900.9197387695312,805000,2506.8,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,805000,Hopper-v5,123
3432.48,162,14.0091,162,12.8908,-864.2534790039062,810000,3326.53,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,810000,Hopper-v5,123
3352.68,163,14.7705,163,16.1642,-1232.32373046875,815000,2593.08,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,815000,Hopper-v5,123
3391.03,164,13.4708,164,11.2877,-941.6925048828124,820000,3064.8,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,820000,Hopper-v5,123
3428.82,165,12.9232,165,14.2927,-1061.617431640625,825000,2792.14,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,825000,Hopper-v5,123
3214.53,166,14.0381,166,12.0297,-1116.91943359375,830000,2752.66,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,830000,Hopper-v5,123
3444.0,167,13.4959,167,11.4747,-1079.166748046875,835000,2633.33,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,835000,Hopper-v5,123
3362.58,168,11.4608,168,10.7591,-738.7531127929688,840000,3254.03,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,840000,Hopper-v5,123
2627.25,169,14.7605,169,16.3725,-1343.27001953125,845000,2518.44,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,845000,Hopper-v5,123
3461.77,170,13.2956,170,12.5881,-930.0750122070312,850000,3438.08,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,850000,Hopper-v5,123
3407.07,171,14.4988,171,12.3977,-1320.7781982421875,855000,2922.2,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,855000,Hopper-v5,123
3025.1,172,15.4576,172,15.0864,-1526.961669921875,860000,2353.66,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,860000,Hopper-v5,123
3390.09,173,14.615,173,11.4624,-1178.005126953125,865000,2843.55,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,865000,Hopper-v5,123
3443.09,174,14.0996,174,13.8426,-945.9510498046876,870000,3374.56,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,870000,Hopper-v5,123
3436.87,175,13.821,175,12.1092,-982.519775390625,875000,3072.35,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,875000,Hopper-v5,123
3487.41,176,14.0694,176,14.5869,-1112.996826171875,880000,3311.28,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,880000,Hopper-v5,123
2949.73,177,14.6779,177,11.9813,-1202.0196533203125,885000,2659.84,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,885000,Hopper-v5,123
3431.85,178,13.5044,178,11.0254,-985.6903686523438,890000,3135.31,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,890000,Hopper-v5,123
3437.44,179,13.0857,179,11.4553,-1088.678955078125,895000,3240.89,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,895000,Hopper-v5,123
3499.99,180,14.2205,180,11.9723,-1262.504638671875,900000,3026.53,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,900000,Hopper-v5,123
3442.59,181,12.6666,181,12.0689,-923.5570068359376,905000,3256.2,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,905000,Hopper-v5,123
3439.13,182,13.4444,182,12.0551,-964.4175415039062,910000,3413.89,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,910000,Hopper-v5,123
3477.58,183,13.0363,183,11.2207,-949.1633911132812,915000,3451.63,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,915000,Hopper-v5,123
3480.34,184,14.7537,184,13.9514,-1414.689453125,920000,3072.34,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,920000,Hopper-v5,123
3449.07,185,13.8411,185,12.2451,-1272.0465087890625,925000,3326.18,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,925000,Hopper-v5,123
3436.78,186,13.5829,186,13.2454,-1105.6011962890625,930000,3158.24,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,930000,Hopper-v5,123
3469.31,187,13.5247,187,12.1632,-1157.7655029296875,935000,2942.65,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,935000,Hopper-v5,123
3439.1,188,12.0722,188,11.9172,-1003.722412109375,940000,3337.2,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,940000,Hopper-v5,123
3274.38,189,15.1227,189,26.4527,-1837.010498046875,945000,1853.06,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,945000,Hopper-v5,123
3463.9,190,13.7882,190,15.2836,-1232.5692138671875,950000,3187.68,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,950000,Hopper-v5,123
3411.22,191,13.2986,191,13.7677,-1318.65576171875,955000,2750.91,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,955000,Hopper-v5,123
2263.07,192,14.3152,192,19.8348,-1638.152587890625,960000,2168.72,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,960000,Hopper-v5,123
3434.69,193,12.3796,193,13.6407,-1194.618408203125,965000,3042.97,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,965000,Hopper-v5,123
3454.5,194,12.9971,194,12.5204,-1189.131591796875,970000,3330.69,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,970000,Hopper-v5,123
3400.6,195,13.589,195,11.9599,-1450.4864501953125,975000,2767.6,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,975000,Hopper-v5,123
3297.11,196,14.4485,196,14.0596,-1521.3052978515625,980000,2563.57,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,980000,Hopper-v5,123
3426.71,197,12.8768,197,12.5698,-1166.435791015625,985000,3097.07,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,985000,Hopper-v5,123
3441.2,198,12.8802,198,11.631,-1236.315673828125,990000,3131.3,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,990000,Hopper-v5,123
2594.83,199,13.4705,199,13.1326,-1501.38232421875,995000,2311.74,1,1.0,logs/Hopper-v5/exp-1/rkl/2025_01_25_00_12_28_q1_seed123_qstd1.0,995000,Hopper-v5,123
227.1,0,27.1905,0,19.7258,221.2380523681641,0,221.53,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,0,Hopper-v5,123
241.07,1,24.907,1,16.0591,260.7006225585937,5000,252.63,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,5000,Hopper-v5,123
253.08,2,24.6871,2,15.7995,259.4060363769531,10000,281.55,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,10000,Hopper-v5,123
373.76,3,24.0374,3,19.123,194.92681884765625,15000,361.95,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,15000,Hopper-v5,123
393.86,4,21.6256,4,19.8252,136.03952026367188,20000,388.15,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,20000,Hopper-v5,123
458.36,5,19.7588,5,96.4768,391.27392578125,25000,473.85,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,25000,Hopper-v5,123
410.41,6,21.708,6,41.443,462.4940490722656,30000,403.72,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,30000,Hopper-v5,123
427.53,7,20.6909,7,120.2243,361.7325134277344,35000,446.69,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,35000,Hopper-v5,123
575.61,8,19.7184,8,120.0088,315.2785339355469,40000,604.9,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,40000,Hopper-v5,123
585.18,9,19.9763,9,36.603,188.17755126953125,45000,565.66,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,45000,Hopper-v5,123
811.75,10,19.1772,10,19.3957,31.700578689575195,50000,820.19,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,50000,Hopper-v5,123
895.26,11,18.8454,11,23.2613,170.85630798339844,55000,785.17,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,55000,Hopper-v5,123
971.21,12,19.1969,12,38.6835,58.32795333862305,60000,926.28,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,60000,Hopper-v5,123
1171.51,13,18.3763,13,27.9439,44.0158805847168,65000,981.87,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,65000,Hopper-v5,123
1403.84,14,18.3842,14,33.993,-38.19020080566406,70000,1055.3,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,70000,Hopper-v5,123
3111.03,15,16.2465,15,15.4312,79.56755065917969,75000,2566.07,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,75000,Hopper-v5,123
1916.93,16,16.949,16,14.7206,13.71745491027832,80000,2495.71,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,80000,Hopper-v5,123
1655.72,17,16.6255,17,16.9796,-45.28396987915039,85000,2239.47,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,85000,Hopper-v5,123
3280.44,18,16.36,18,22.2146,-34.331642150878906,90000,2523.55,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,90000,Hopper-v5,123
3277.57,19,16.6424,19,17.7941,-43.62880325317383,95000,2275.15,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,95000,Hopper-v5,123
3255.88,20,15.7469,20,14.4636,-57.51763916015625,100000,2968.45,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,100000,Hopper-v5,123
3136.51,21,16.0233,21,12.2252,47.63913345336914,105000,3117.06,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,105000,Hopper-v5,123
3138.46,22,16.7493,22,22.3276,-158.86343383789062,110000,1523.87,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,110000,Hopper-v5,123
3474.86,23,15.5476,23,19.5014,-122.68299865722656,115000,2311.54,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,115000,Hopper-v5,123
3362.82,24,15.5653,24,21.8387,-36.85164642333984,120000,2406.77,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,120000,Hopper-v5,123
2601.55,25,16.6966,25,25.235,-229.3307037353516,125000,1511.49,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,125000,Hopper-v5,123
3378.73,26,15.1995,26,12.4759,45.9510383605957,130000,3059.87,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,130000,Hopper-v5,123
3401.18,27,15.5692,27,18.7464,-92.2448501586914,135000,2627.12,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,135000,Hopper-v5,123
2463.41,28,16.0624,28,23.0528,-309.5475769042969,140000,1521.79,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,140000,Hopper-v5,123
3342.44,29,15.9266,29,12.9416,25.01656723022461,145000,3161.25,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,145000,Hopper-v5,123
3333.64,30,15.4855,30,12.4555,52.49562454223633,150000,3074.62,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,150000,Hopper-v5,123
3435.68,31,15.1365,31,12.5977,18.070995330810547,155000,3362.07,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,155000,Hopper-v5,123
3442.25,32,15.4141,32,13.0808,0.1960644572973251,160000,2932.16,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,160000,Hopper-v5,123
3423.53,33,15.643,33,14.4537,-109.63890075683594,165000,2561.81,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,165000,Hopper-v5,123
3382.92,34,15.2343,34,13.2366,25.076385498046875,170000,3286.77,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,170000,Hopper-v5,123
3312.24,35,15.3027,35,12.975,-10.55386734008789,175000,3316.0,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,175000,Hopper-v5,123
3402.64,36,15.272,36,15.4628,-167.1772003173828,180000,2841.18,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,180000,Hopper-v5,123
3291.66,37,15.0662,37,12.8481,-8.497322082519531,185000,3311.68,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,185000,Hopper-v5,123
3370.81,38,14.8579,38,12.5623,-7.55984354019165,190000,3395.02,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,190000,Hopper-v5,123
3441.29,39,15.3875,39,14.8441,-57.04850769042969,195000,3409.89,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,195000,Hopper-v5,123
3368.32,40,14.9971,40,13.0772,-13.061556816101074,200000,3306.9,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,200000,Hopper-v5,123
3230.73,41,15.6464,41,12.5818,-70.19007110595703,205000,3257.53,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,205000,Hopper-v5,123
3295.14,42,15.5381,42,14.5262,-73.98946380615234,210000,3169.16,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,210000,Hopper-v5,123
3304.17,43,14.9753,43,12.5356,-76.4955062866211,215000,3334.0,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,215000,Hopper-v5,123
3438.02,44,15.3073,44,13.19,-108.57923889160156,220000,3133.12,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,220000,Hopper-v5,123
3392.03,45,15.1634,45,13.2033,-78.41527557373047,225000,3398.37,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,225000,Hopper-v5,123
3389.94,46,15.0178,46,12.861,-72.86337280273438,230000,3417.15,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,230000,Hopper-v5,123
3451.67,47,15.0483,47,14.0144,-183.58023071289065,235000,3271.14,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,235000,Hopper-v5,123
3444.17,48,16.0261,48,18.0995,-329.4229431152344,240000,2740.17,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,240000,Hopper-v5,123
3392.4,49,15.651,49,13.7629,-192.4442443847656,245000,3178.97,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,245000,Hopper-v5,123
3314.44,50,15.5312,50,12.8213,-130.78065490722656,250000,3362.19,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,250000,Hopper-v5,123
3324.41,51,15.1631,51,12.4695,-102.23318481445312,255000,3290.94,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,255000,Hopper-v5,123
3359.93,52,14.9271,52,12.336,-151.89610290527344,260000,3336.69,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,260000,Hopper-v5,123
3431.45,53,15.2692,53,12.2449,-163.8747100830078,265000,3185.05,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,265000,Hopper-v5,123
3312.95,54,15.4233,54,12.7609,-200.19834899902344,270000,3259.02,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,270000,Hopper-v5,123
3392.98,55,15.3732,55,13.5566,-213.0484161376953,275000,3101.28,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,275000,Hopper-v5,123
3337.52,56,15.3257,56,14.4309,-276.6363220214844,280000,3079.16,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,280000,Hopper-v5,123
3415.86,57,15.2389,57,12.6707,-205.8912353515625,285000,3379.19,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,285000,Hopper-v5,123
3394.29,58,15.0551,58,12.1761,-170.4508056640625,290000,2954.32,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,290000,Hopper-v5,123
3400.78,59,15.4158,59,12.5505,-216.9152374267578,295000,3347.52,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,295000,Hopper-v5,123
3343.76,60,15.4228,60,15.7921,-454.35791015625,300000,2082.23,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,300000,Hopper-v5,123
3279.82,61,15.7187,61,14.8203,-339.93292236328125,305000,3037.92,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,305000,Hopper-v5,123
3362.94,62,15.1799,62,12.6325,-268.0191345214844,310000,3234.98,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,310000,Hopper-v5,123
3386.77,63,14.9652,63,13.5579,-276.7602844238281,315000,2746.12,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,315000,Hopper-v5,123
3279.25,64,15.5473,64,12.7044,-291.02301025390625,320000,3043.31,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,320000,Hopper-v5,123
3332.66,65,15.3275,65,13.2437,-338.2088623046875,325000,3266.07,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,325000,Hopper-v5,123
3337.43,66,14.983,66,12.5806,-244.9986114501953,330000,3298.61,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,330000,Hopper-v5,123
3355.98,67,15.386,67,12.861,-283.8330383300781,335000,3259.66,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,335000,Hopper-v5,123
3314.89,68,15.1329,68,12.9322,-340.9347229003906,340000,3263.48,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,340000,Hopper-v5,123
3335.4,69,14.9847,69,14.0884,-297.16943359375,345000,3202.19,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,345000,Hopper-v5,123
3320.82,70,14.4119,70,12.5175,-259.0537414550781,350000,3274.7,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,350000,Hopper-v5,123
3384.59,71,15.0925,71,12.3453,-307.273681640625,355000,3326.19,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,355000,Hopper-v5,123
3354.13,72,15.1534,72,12.6379,-380.4366760253906,360000,3135.43,4,0.5,logs/Hopper-v5/exp-1/rkl/2025_01_23_18_05_57_q4_seed123_qstd0.5,360000,Hopper-v5,123
