Running Forward KL,Itration,Running Env Steps,Real Sto Return,Reward Loss,Running Reverse KL,Running Update Time,Real Det Return,q,clip,folder,episode,environment,seed
22.8623,148,740000,1119.81,-6279.74365234375,33.5715,148,2040.96,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,740000,Hopper-v5,1024
22.5763,149,745000,1410.83,-5932.7080078125,66.3552,149,1996.76,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,745000,Hopper-v5,1024
22.5367,150,750000,1355.28,-6029.7001953125,18.2803,150,1333.0,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,750000,Hopper-v5,1024
23.4829,151,755000,1189.85,-7587.72314453125,70.5842,151,1891.2,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,755000,Hopper-v5,1024
24.4757,152,760000,1086.28,-7196.8271484375,55.3726,152,1783.29,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,760000,Hopper-v5,1024
23.186,153,765000,1354.24,-6358.53955078125,56.1391,153,532.08,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,765000,Hopper-v5,1024
22.3053,154,770000,1332.19,-6884.73486328125,67.5631,154,2096.21,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,770000,Hopper-v5,1024
23.2595,155,775000,1017.17,-7224.748046875,36.7846,155,1528.15,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,775000,Hopper-v5,1024
23.9112,156,780000,1320.43,-6643.03515625,75.7453,156,884.37,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,780000,Hopper-v5,1024
22.7908,157,785000,1442.99,-5755.75927734375,58.783,157,1605.93,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,785000,Hopper-v5,1024
21.8818,158,790000,1240.89,-4075.49853515625,34.2999,158,1993.83,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,790000,Hopper-v5,1024
22.6843,159,795000,1076.76,-7950.986328125,89.0603,159,1414.64,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,795000,Hopper-v5,1024
23.6432,160,800000,1319.06,-7915.4375,51.995,160,1169.46,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,800000,Hopper-v5,1024
23.5174,161,805000,1193.15,-8211.5,26.7161,161,1559.16,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,805000,Hopper-v5,1024
22.2061,162,810000,1472.3,-5113.76123046875,16.4475,162,1666.36,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,810000,Hopper-v5,1024
22.895,163,815000,794.93,-7762.6103515625,70.6809,163,51.05,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,815000,Hopper-v5,1024
23.1053,164,820000,720.38,-7848.43603515625,70.9496,164,1421.79,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,820000,Hopper-v5,1024
23.2253,165,825000,855.56,-8375.8662109375,77.3743,165,1288.82,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,825000,Hopper-v5,1024
22.8793,166,830000,1210.63,-7320.4072265625,67.7399,166,1930.08,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,830000,Hopper-v5,1024
22.3634,167,835000,1473.01,-7917.88134765625,64.1426,167,380.52,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,835000,Hopper-v5,1024
22.3022,168,840000,1812.71,-5903.10986328125,30.7257,168,3276.19,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,840000,Hopper-v5,1024
22.3589,169,845000,1237.24,-8214.9189453125,61.9944,169,1768.27,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,845000,Hopper-v5,1024
21.9167,170,850000,1499.12,-7356.63330078125,35.368,170,1750.09,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,850000,Hopper-v5,1024
22.6308,171,855000,1437.4,-7789.82568359375,34.3852,171,1480.32,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,855000,Hopper-v5,1024
23.2031,172,860000,1265.94,-7614.83837890625,36.3587,172,2104.35,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,860000,Hopper-v5,1024
23.3306,173,865000,1184.36,-8141.0625,38.816,173,3518.3,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,865000,Hopper-v5,1024
23.5187,174,870000,1652.39,-7247.9111328125,51.1849,174,954.55,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,870000,Hopper-v5,1024
23.2614,175,875000,1507.11,-7642.26318359375,52.1735,175,1538.4,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,875000,Hopper-v5,1024
25.3945,176,880000,653.93,-9028.9189453125,73.4535,176,675.0,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,880000,Hopper-v5,1024
23.6468,177,885000,1381.6,-8227.6591796875,30.2852,177,733.06,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,885000,Hopper-v5,1024
24.6963,178,890000,1135.29,-9138.189453125,44.1193,178,1309.97,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,890000,Hopper-v5,1024
22.931,179,895000,1294.1,-7988.31396484375,32.4316,179,1496.74,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,895000,Hopper-v5,1024
24.4574,180,900000,1334.81,-9130.3349609375,58.7391,180,2667.51,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,900000,Hopper-v5,1024
24.7003,181,905000,1089.22,-9319.060546875,46.9051,181,870.12,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,905000,Hopper-v5,1024
22.4182,182,910000,1609.13,-7132.5654296875,28.3196,182,1522.57,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,910000,Hopper-v5,1024
23.1958,183,915000,1600.56,-7602.82177734375,20.6259,183,673.67,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,915000,Hopper-v5,1024
23.3696,184,920000,1273.53,-8902.1220703125,50.4926,184,1224.1,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,920000,Hopper-v5,1024
23.3451,185,925000,1367.67,-7473.0947265625,21.4231,185,2070.41,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,925000,Hopper-v5,1024
23.1654,186,930000,1410.18,-9153.572265625,28.241,186,1279.38,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,930000,Hopper-v5,1024
24.561,187,935000,1537.58,-8578.6220703125,50.2335,187,2314.46,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,935000,Hopper-v5,1024
23.7942,188,940000,1325.18,-8754.3701171875,46.8856,188,1284.71,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,940000,Hopper-v5,1024
22.0762,189,945000,1169.23,-6876.93505859375,22.549,189,566.13,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,945000,Hopper-v5,1024
20.6957,190,950000,1197.62,-5927.68212890625,20.6639,190,2671.56,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,950000,Hopper-v5,1024
22.9161,191,955000,1426.59,-6943.23046875,26.7601,191,1792.51,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,955000,Hopper-v5,1024
23.1193,192,960000,1222.5,-8449.7060546875,14.4414,192,2003.02,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,960000,Hopper-v5,1024
24.7237,193,965000,1586.7,-9323.990234375,33.2589,193,1509.95,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,965000,Hopper-v5,1024
25.4737,194,970000,914.58,-9103.671875,19.2282,194,1217.37,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,970000,Hopper-v5,1024
24.9658,195,975000,1161.7,-9859.796875,31.8381,195,542.82,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,975000,Hopper-v5,1024
22.7464,196,980000,1602.27,-7629.40283203125,21.6508,196,1275.29,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,980000,Hopper-v5,1024
24.0953,197,985000,1531.35,-8405.5576171875,17.4762,197,1515.8,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,985000,Hopper-v5,1024
25.377,198,990000,1151.49,-9100.5361328125,16.8131,198,1368.44,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,990000,Hopper-v5,1024
23.5011,199,995000,1203.33,-8298.1826171875,15.8218,199,680.63,5,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_12_02_q5_seed1024,995000,Hopper-v5,1024
33.1032,0,0,188.48,439.87982177734375,17.9912,0,186.79,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,0,Hopper-v5,456
29.6035,1,5000,257.98,408.28851318359375,19.2523,1,296.56,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,5000,Hopper-v5,456
30.6017,2,10000,325.32,425.0639953613281,29.9664,2,363.04,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,10000,Hopper-v5,456
31.357,3,15000,244.78,150.0938262939453,48.4996,3,174.43,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,15000,Hopper-v5,456
29.7308,4,20000,401.87,126.54061126708984,43.7394,4,397.68,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,20000,Hopper-v5,456
26.7434,5,25000,644.53,35.00947570800781,42.8534,5,671.69,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,25000,Hopper-v5,456
30.8862,6,30000,203.63,-74.64482116699219,149.9666,6,192.91,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,30000,Hopper-v5,456
32.0399,7,35000,160.73,-137.77459716796875,140.7367,7,94.7,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,35000,Hopper-v5,456
27.2818,8,40000,443.76,-105.52667999267578,41.7628,8,339.51,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,40000,Hopper-v5,456
25.5843,9,45000,959.41,-127.93828582763672,31.2271,9,1764.79,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,45000,Hopper-v5,456
26.6302,10,50000,749.61,-79.38511657714844,23.3222,10,244.7,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,50000,Hopper-v5,456
24.632,11,55000,362.02,-122.46818542480467,32.3078,11,515.01,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,55000,Hopper-v5,456
26.0093,12,60000,949.05,-190.6869201660156,25.4887,12,1223.26,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,60000,Hopper-v5,456
26.1406,13,65000,1079.46,-176.09848022460938,19.2245,13,1516.74,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,65000,Hopper-v5,456
25.8493,14,70000,1023.96,-226.89649963378903,26.4486,14,2057.69,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,70000,Hopper-v5,456
25.4278,15,75000,1950.23,-229.55252075195312,25.2449,15,2316.1,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,75000,Hopper-v5,456
25.3246,16,80000,868.59,-333.8213195800781,29.131,16,982.54,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,80000,Hopper-v5,456
24.8487,17,85000,1257.21,-295.3763122558594,22.839,17,1027.19,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,85000,Hopper-v5,456
26.3762,18,90000,1320.38,-398.2294616699219,26.5989,18,693.71,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,90000,Hopper-v5,456
25.8476,19,95000,1053.08,-448.7170104980469,26.9715,19,1435.33,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,95000,Hopper-v5,456
24.9318,20,100000,1781.45,-250.5500946044922,16.966,20,1371.96,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,100000,Hopper-v5,456
25.4997,21,105000,1689.11,-285.78955078125,22.1561,21,206.93,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,105000,Hopper-v5,456
25.1255,22,110000,772.54,-440.1558227539063,22.3942,22,1298.19,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,110000,Hopper-v5,456
25.7959,23,115000,2134.62,-365.3912353515625,19.2337,23,2821.96,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,115000,Hopper-v5,456
26.7907,24,120000,865.36,-624.7807006835938,27.1602,24,750.58,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,120000,Hopper-v5,456
24.042,25,125000,1347.27,-457.0380554199219,19.5173,25,1905.92,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,125000,Hopper-v5,456
25.3742,26,130000,1342.03,-609.9487915039062,22.5521,26,901.52,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,130000,Hopper-v5,456
24.4849,27,135000,1154.14,-580.1885375976562,17.4691,27,2624.26,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,135000,Hopper-v5,456
23.1949,28,140000,1877.07,-549.0250244140625,15.2951,28,2814.93,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,140000,Hopper-v5,456
23.0354,29,145000,789.23,-226.67291259765625,11.4484,29,2044.41,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,145000,Hopper-v5,456
21.4114,30,150000,2799.78,-211.16036987304688,11.0928,30,2912.27,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,150000,Hopper-v5,456
21.3274,31,155000,2691.9,-270.616455078125,10.8428,31,2998.42,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,155000,Hopper-v5,456
21.1176,32,160000,2377.13,-474.3039855957031,13.0019,32,3102.14,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,160000,Hopper-v5,456
22.4234,33,165000,1588.88,-507.4388732910156,13.2073,33,1177.66,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,165000,Hopper-v5,456
21.5964,34,170000,2262.24,-457.9884033203125,10.6908,34,2515.72,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,170000,Hopper-v5,456
20.4516,35,175000,2741.93,-278.44549560546875,9.9025,35,2930.92,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,175000,Hopper-v5,456
22.0502,36,180000,2474.54,-415.6525268554688,11.0243,36,3089.82,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,180000,Hopper-v5,456
21.0307,37,185000,2552.15,-377.75689697265625,10.291,37,3083.19,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,185000,Hopper-v5,456
21.5149,38,190000,1139.19,-380.8663635253906,10.3873,38,912.47,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,190000,Hopper-v5,456
22.4354,39,195000,1965.13,-339.79461669921875,11.262,39,2178.63,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,195000,Hopper-v5,456
22.027,40,200000,1646.93,-266.5584411621094,11.7384,40,3077.58,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,200000,Hopper-v5,456
22.7103,41,205000,741.02,-480.4058227539063,11.7568,41,533.32,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,205000,Hopper-v5,456
23.252,42,210000,1339.44,-786.1712646484375,12.422,42,690.11,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,210000,Hopper-v5,456
21.5978,43,215000,1464.05,-467.3740539550781,10.5427,43,720.19,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,215000,Hopper-v5,456
22.6114,44,220000,2233.44,-439.0790710449219,11.6232,44,936.04,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,220000,Hopper-v5,456
23.5703,45,225000,1227.75,-593.96142578125,13.0002,45,1281.34,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,225000,Hopper-v5,456
23.8971,46,230000,1187.26,-827.6907348632812,14.4495,46,1742.54,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,230000,Hopper-v5,456
24.2507,47,235000,791.96,-876.3271484375,24.4933,47,141.25,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,235000,Hopper-v5,456
24.3827,48,240000,1102.17,-645.4136352539062,12.6981,48,1165.56,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,240000,Hopper-v5,456
24.1747,49,245000,1196.3,-1100.6072998046875,16.5057,49,697.93,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,245000,Hopper-v5,456
21.1032,50,250000,2039.46,-668.0231323242188,11.8115,50,3169.33,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,250000,Hopper-v5,456
22.4351,51,255000,1214.83,-686.8135986328125,12.7004,51,2936.47,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,255000,Hopper-v5,456
22.177,52,260000,1494.41,-617.0933837890625,12.6067,52,3063.99,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,260000,Hopper-v5,456
21.6884,53,265000,1615.14,-537.2748413085938,10.9497,53,2981.22,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,265000,Hopper-v5,456
23.8057,54,270000,1629.71,-771.4022827148438,13.6648,54,660.07,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,270000,Hopper-v5,456
23.1035,55,275000,855.92,-1073.759033203125,16.6991,55,34.16,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,275000,Hopper-v5,456
22.8935,56,280000,1286.28,-1103.182373046875,18.1053,56,1215.39,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,280000,Hopper-v5,456
21.5218,57,285000,1802.67,-914.6876831054688,16.3194,57,3040.47,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,285000,Hopper-v5,456
21.9297,58,290000,1967.85,-957.6073608398438,14.6827,58,2777.01,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,290000,Hopper-v5,456
23.3218,59,295000,1096.22,-1324.828125,44.8166,59,2513.4,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,295000,Hopper-v5,456
21.9884,60,300000,1011.99,-1289.162353515625,31.5842,60,1214.12,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,300000,Hopper-v5,456
22.3562,61,305000,1459.12,-1170.3258056640625,18.646,61,3135.06,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,305000,Hopper-v5,456
22.351,62,310000,1466.08,-1146.3416748046875,17.0486,62,2773.73,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,310000,Hopper-v5,456
23.2749,63,315000,1409.62,-1551.7672119140625,20.5396,63,678.27,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,315000,Hopper-v5,456
21.7034,64,320000,1352.95,-1316.1346435546875,17.1529,64,1193.37,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,320000,Hopper-v5,456
20.027,65,325000,2392.14,-799.933837890625,15.3724,65,3155.46,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,325000,Hopper-v5,456
21.7133,66,330000,1307.89,-1299.7843017578125,25.9338,66,2441.77,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,330000,Hopper-v5,456
20.4652,67,335000,1987.83,-969.5122680664062,12.8866,67,3228.21,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,335000,Hopper-v5,456
20.9738,68,340000,1690.82,-852.5399780273438,13.1333,68,2209.15,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,340000,Hopper-v5,456
21.0772,69,345000,1399.65,-1272.09619140625,14.9959,69,725.68,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,345000,Hopper-v5,456
23.0236,70,350000,1288.19,-1600.2978515625,19.6195,70,3093.12,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,350000,Hopper-v5,456
21.0726,71,355000,1873.81,-1099.9058837890625,13.5705,71,1616.99,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,355000,Hopper-v5,456
22.8491,72,360000,1482.39,-1539.9393310546875,20.1921,72,3064.56,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,360000,Hopper-v5,456
20.3411,73,365000,489.41,-821.3667602539062,18.7739,73,17.29,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,365000,Hopper-v5,456
23.1363,74,370000,1459.72,-1858.670654296875,40.563,74,3119.38,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,370000,Hopper-v5,456
21.9759,75,375000,1586.15,-1515.608154296875,26.2229,75,3031.94,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,375000,Hopper-v5,456
22.7314,76,380000,2063.88,-1278.733642578125,18.3301,76,2984.67,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,380000,Hopper-v5,456
21.0697,77,385000,2211.35,-1063.4857177734375,16.1087,77,3057.04,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,385000,Hopper-v5,456
22.6489,78,390000,1679.27,-1632.57666015625,24.5918,78,965.38,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,390000,Hopper-v5,456
19.9097,79,395000,1943.68,-1308.633544921875,21.4401,79,2834.06,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,395000,Hopper-v5,456
20.9003,80,400000,1700.62,-1070.8697509765625,26.0858,80,3221.29,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,400000,Hopper-v5,456
22.313,81,405000,1514.2,-1705.5462646484375,18.3285,81,3190.96,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,405000,Hopper-v5,456
20.8277,82,410000,2425.68,-773.3908081054688,14.9499,82,3147.24,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,410000,Hopper-v5,456
22.0904,83,415000,1668.89,-1789.6966552734375,29.0138,83,3150.84,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,415000,Hopper-v5,456
21.5325,84,420000,1312.3,-1894.77392578125,51.9066,84,2425.19,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,420000,Hopper-v5,456
20.8567,85,425000,2751.97,-698.9561157226562,10.5121,85,3029.53,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,425000,Hopper-v5,456
22.9571,86,430000,1462.55,-2069.92138671875,23.9195,86,3145.85,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,430000,Hopper-v5,456
20.786,87,435000,2314.58,-1309.8929443359375,14.6125,87,3176.23,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,435000,Hopper-v5,456
20.0467,88,440000,2385.93,-1197.9749755859375,13.2506,88,3159.65,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,440000,Hopper-v5,456
22.9701,89,445000,1852.37,-2079.503662109375,36.821,89,2364.28,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,445000,Hopper-v5,456
20.7999,90,450000,2440.12,-1247.98046875,15.6934,90,3021.04,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,450000,Hopper-v5,456
22.9444,91,455000,1465.8,-2001.5462646484373,46.1007,91,2992.05,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,455000,Hopper-v5,456
20.8563,92,460000,1899.94,-778.5038452148438,12.5886,92,2930.56,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,460000,Hopper-v5,456
22.0028,93,465000,1617.66,-1912.4554443359373,23.1163,93,3091.56,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,465000,Hopper-v5,456
23.9308,94,470000,1275.85,-2610.660400390625,109.5075,94,919.57,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,470000,Hopper-v5,456
21.8458,95,475000,1946.31,-1684.162109375,33.3253,95,3187.51,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,475000,Hopper-v5,456
20.2487,96,480000,1513.18,-955.3577270507812,16.6101,96,15.64,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,480000,Hopper-v5,456
20.2576,97,485000,1965.86,-1654.330078125,32.6505,97,3203.49,3,,logs/Hopper-v5/exp-4/first runs/2024_11_08_19_11_38_q3_seed456,485000,Hopper-v5,456
