Real Sto Return,Itration,Running Env Steps,Reward Loss,Real Det Return,Running Reverse KL,Running Forward KL,Running Update Time,q,clip,folder,episode,environment,seed
3322.58,60,300000,-367.0393981933594,3482.35,13.9224,21.1641,60,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,300000,Hopper-v5,456
3292.35,61,305000,-339.8812561035156,3411.42,13.768,20.4555,61,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,305000,Hopper-v5,456
3439.86,62,310000,-370.98089599609375,3471.98,13.4233,20.245,62,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,310000,Hopper-v5,456
3232.42,63,315000,-315.7706298828125,3487.1,12.5849,19.768,63,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,315000,Hopper-v5,456
3305.95,64,320000,-363.6245727539063,3425.74,13.9399,20.0551,64,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,320000,Hopper-v5,456
3386.93,65,325000,-417.3200378417969,3440.84,12.546,19.7602,65,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,325000,Hopper-v5,456
3454.96,66,330000,-343.3534240722656,3477.38,13.3585,20.3146,66,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,330000,Hopper-v5,456
3413.53,67,335000,-293.7604675292969,3471.65,12.1429,18.4546,67,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,335000,Hopper-v5,456
3425.52,68,340000,-342.8204650878906,3463.97,11.7822,18.7807,68,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,340000,Hopper-v5,456
3292.93,69,345000,-336.0092163085937,3475.71,12.8623,19.4509,69,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,345000,Hopper-v5,456
3315.81,70,350000,-400.21685791015625,3480.42,13.1096,20.3449,70,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,350000,Hopper-v5,456
3422.16,71,355000,-524.236572265625,3473.73,13.5842,19.6962,71,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,355000,Hopper-v5,456
3463.3,72,360000,-341.7240600585937,3469.69,11.7752,18.6059,72,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,360000,Hopper-v5,456
3394.47,73,365000,-519.4329223632812,3371.91,13.5175,20.4273,73,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,365000,Hopper-v5,456
3349.81,74,370000,-571.3976440429688,3327.25,13.2712,20.3764,74,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,370000,Hopper-v5,456
3336.88,75,375000,-509.0509338378906,3417.98,13.6309,19.9235,75,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,375000,Hopper-v5,456
3458.67,76,380000,-603.8073120117188,3475.48,14.0897,19.2365,76,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,380000,Hopper-v5,456
3436.62,77,385000,-442.9339599609375,3504.85,13.1954,20.5459,77,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,385000,Hopper-v5,456
3177.34,78,390000,-512.603271484375,3490.87,12.6471,19.8417,78,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,390000,Hopper-v5,456
3423.59,79,395000,-388.45123291015625,3446.75,12.5842,18.3518,79,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,395000,Hopper-v5,456
3462.5,80,400000,-423.0151062011719,3474.63,12.4095,19.607,80,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,400000,Hopper-v5,456
3448.67,81,405000,-435.02783203125,3475.56,11.922,18.7091,81,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,405000,Hopper-v5,456
3451.13,82,410000,-384.8638916015625,3466.46,11.0135,18.599,82,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,410000,Hopper-v5,456
3443.65,83,415000,-462.6165771484375,3498.71,11.7292,19.0976,83,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,415000,Hopper-v5,456
3403.46,84,420000,-476.6639099121094,3425.95,11.6247,18.2847,84,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,420000,Hopper-v5,456
3461.35,85,425000,-518.5794677734375,3487.35,11.5237,19.1988,85,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,425000,Hopper-v5,456
3431.01,86,430000,-500.99658203125,3468.62,12.4241,18.8168,86,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,430000,Hopper-v5,456
3437.39,87,435000,-444.1758728027344,3470.94,11.6403,18.7214,87,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,435000,Hopper-v5,456
3271.35,88,440000,-478.8255004882813,3484.0,12.1668,18.302,88,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,440000,Hopper-v5,456
3222.3,89,445000,-622.1150512695312,3430.71,13.2083,19.0146,89,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,445000,Hopper-v5,456
3380.89,90,450000,-507.93951416015625,3441.75,12.0263,18.6308,90,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,450000,Hopper-v5,456
3215.78,91,455000,-443.2611083984375,3482.61,12.1809,18.8886,91,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,455000,Hopper-v5,456
3414.11,92,460000,-569.0345458984375,3431.41,12.0193,18.7891,92,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,460000,Hopper-v5,456
3459.15,93,465000,-493.9425354003906,3483.1,13.0712,19.7566,93,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,465000,Hopper-v5,456
3436.87,94,470000,-383.9699096679688,3496.95,12.1549,18.666,94,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,470000,Hopper-v5,456
3390.87,95,475000,-560.0513916015625,3466.37,12.3922,19.0785,95,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,475000,Hopper-v5,456
3427.72,96,480000,-564.705078125,3465.9,12.365,19.2957,96,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,480000,Hopper-v5,456
3466.39,97,485000,-497.0613098144531,3489.5,11.7203,18.8647,97,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,485000,Hopper-v5,456
2850.93,98,490000,-385.7877502441406,3480.47,17.9453,20.017,98,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,490000,Hopper-v5,456
3430.93,99,495000,-578.6892700195312,3455.65,13.7232,20.2316,99,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,495000,Hopper-v5,456
3454.34,100,500000,-554.9705810546875,3478.2,12.9054,19.809,100,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,500000,Hopper-v5,456
3296.42,101,505000,-462.1498718261719,3477.45,11.5303,18.3988,101,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,505000,Hopper-v5,456
3428.56,102,510000,-464.6224365234375,3466.83,11.901,18.4431,102,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,510000,Hopper-v5,456
3264.53,103,515000,-504.6555480957031,3436.94,13.3149,20.1077,103,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,515000,Hopper-v5,456
3434.57,104,520000,-357.28790283203125,3467.94,10.7234,17.4213,104,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,520000,Hopper-v5,456
2954.54,105,525000,-601.3090209960938,3457.43,12.1617,19.8346,105,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,525000,Hopper-v5,456
3480.64,106,530000,-528.532958984375,3484.96,13.4312,20.0038,106,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,530000,Hopper-v5,456
3207.84,107,535000,-401.6159362792969,3501.57,11.712,18.3967,107,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,535000,Hopper-v5,456
3277.49,108,540000,-460.9271240234375,3490.37,12.3576,19.196,108,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,540000,Hopper-v5,456
3342.9,109,545000,-400.9627380371094,3494.8,11.7811,18.1357,109,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,545000,Hopper-v5,456
3465.3,110,550000,-518.6431274414062,3491.97,12.6661,19.2552,110,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,550000,Hopper-v5,456
3392.6,111,555000,-510.5574340820313,3472.07,12.4383,18.7194,111,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,555000,Hopper-v5,456
3476.25,112,560000,-551.8054809570312,3491.89,13.3914,19.7857,112,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,560000,Hopper-v5,456
3356.06,113,565000,-555.8073120117188,3472.69,11.9978,19.3169,113,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,565000,Hopper-v5,456
3187.82,114,570000,-579.7271728515625,3447.24,12.6768,19.1765,114,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,570000,Hopper-v5,456
3184.75,115,575000,-594.4456787109375,3483.22,13.7956,19.1481,115,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,575000,Hopper-v5,456
3345.68,116,580000,-464.41943359375,3485.12,12.1647,19.0893,116,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,580000,Hopper-v5,456
2592.46,117,585000,-531.3504028320312,3458.64,12.316,19.4481,117,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,585000,Hopper-v5,456
2900.82,118,590000,-581.488037109375,3468.39,12.5029,19.0337,118,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,590000,Hopper-v5,456
2956.4,119,595000,-609.5399780273438,3491.43,11.0892,18.3303,119,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,595000,Hopper-v5,456
3418.95,120,600000,-521.626953125,3494.53,11.9907,19.1766,120,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,600000,Hopper-v5,456
2135.09,121,605000,-555.1155395507812,3488.92,11.9191,19.2124,121,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,605000,Hopper-v5,456
3449.25,122,610000,-572.2769775390625,3465.03,12.1114,18.6359,122,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,610000,Hopper-v5,456
3466.02,123,615000,-496.3251953125,3508.88,12.4818,19.7388,123,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,615000,Hopper-v5,456
3410.75,124,620000,-471.346435546875,3493.69,11.1068,17.9567,124,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,620000,Hopper-v5,456
3475.13,125,625000,-448.0687255859375,3503.86,11.3522,17.623,125,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,625000,Hopper-v5,456
3434.28,126,630000,-618.3296508789062,3438.49,11.0641,18.6172,126,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,630000,Hopper-v5,456
1882.01,127,635000,-564.7822875976562,259.68,12.2551,18.6382,127,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,635000,Hopper-v5,456
3265.36,128,640000,-651.1300048828125,3467.46,12.7253,18.839,128,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,640000,Hopper-v5,456
3437.43,129,645000,-605.591064453125,3468.83,10.8985,17.3701,129,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,645000,Hopper-v5,456
3454.43,130,650000,-599.2034301757812,3487.86,12.0241,18.1748,130,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,650000,Hopper-v5,456
3371.08,131,655000,-578.43310546875,3460.18,11.269,17.876,131,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,655000,Hopper-v5,456
2934.58,132,660000,-617.8758544921875,3497.96,10.9553,18.398,132,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,660000,Hopper-v5,456
3191.24,133,665000,-662.3020629882812,3459.49,11.752,18.595,133,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,665000,Hopper-v5,456
3426.95,134,670000,-753.76416015625,3455.57,11.7521,18.1781,134,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,670000,Hopper-v5,456
3252.95,135,675000,-589.8738403320312,3473.6,11.3454,17.7159,135,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,675000,Hopper-v5,456
3435.23,136,680000,-608.2243041992188,3463.05,11.6022,17.7914,136,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,680000,Hopper-v5,456
3440.36,137,685000,-624.8858032226562,3467.25,11.6744,18.1579,137,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,685000,Hopper-v5,456
3445.28,138,690000,-563.6509399414062,3475.0,11.9194,18.1431,138,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,690000,Hopper-v5,456
2946.03,139,695000,-638.739501953125,3446.61,11.2541,17.5585,139,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,695000,Hopper-v5,456
3457.83,140,700000,-631.0335083007812,3475.12,11.1094,17.5255,140,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,700000,Hopper-v5,456
2514.21,141,705000,-669.7725219726562,3458.76,10.178,16.7637,141,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,705000,Hopper-v5,456
3443.98,142,710000,-786.6258544921875,3451.53,11.6546,19.1068,142,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,710000,Hopper-v5,456
3173.1,143,715000,-737.0628051757812,3458.9,10.9036,17.6763,143,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,715000,Hopper-v5,456
3245.16,144,720000,-723.071533203125,3504.97,11.2507,18.6661,144,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,720000,Hopper-v5,456
3412.18,145,725000,-760.6959838867188,3451.27,11.0902,17.7743,145,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,725000,Hopper-v5,456
3341.44,146,730000,-783.7427368164062,3440.64,11.7794,18.2177,146,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,730000,Hopper-v5,456
3448.06,147,735000,-772.3427734375,3466.16,11.8596,18.5879,147,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,735000,Hopper-v5,456
3321.71,148,740000,-665.0681762695312,3508.08,11.0856,18.113,148,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,740000,Hopper-v5,456
3072.85,149,745000,-799.7531127929688,3478.49,10.9633,18.3579,149,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,745000,Hopper-v5,456
3402.32,150,750000,-734.0786743164062,3452.22,11.8076,18.1959,150,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,750000,Hopper-v5,456
3376.39,151,755000,-730.9418334960938,3479.22,11.8364,18.0216,151,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,755000,Hopper-v5,456
3381.87,152,760000,-731.4801635742188,3474.28,11.2137,18.1846,152,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,760000,Hopper-v5,456
2791.0,153,765000,-730.0006103515625,3459.59,11.9882,19.0123,153,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,765000,Hopper-v5,456
3441.59,154,770000,-686.5655517578125,3476.2,10.9698,17.2659,154,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,770000,Hopper-v5,456
3389.23,155,775000,-765.1192626953125,3487.39,11.4554,18.7351,155,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,775000,Hopper-v5,456
3174.17,156,780000,-741.3334350585938,3485.79,11.2923,17.8988,156,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,780000,Hopper-v5,456
3460.41,157,785000,-689.4744873046875,3486.71,11.2881,17.401,157,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,785000,Hopper-v5,456
3411.28,158,790000,-678.0465087890625,3436.72,10.4469,16.4242,158,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,790000,Hopper-v5,456
3384.58,159,795000,-643.31689453125,3487.66,10.3333,16.6634,159,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,795000,Hopper-v5,456
3440.48,160,800000,-690.7852172851562,3478.99,10.4236,16.7726,160,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,800000,Hopper-v5,456
3439.62,161,805000,-670.1643676757812,3463.62,10.4375,16.6872,161,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,805000,Hopper-v5,456
2898.78,162,810000,-748.876953125,3476.64,12.425,17.8293,162,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,810000,Hopper-v5,456
3169.72,163,815000,-1041.0830078125,3492.59,12.0128,18.489,163,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,815000,Hopper-v5,456
3436.28,164,820000,-811.0051879882812,3467.1,11.8077,18.0869,164,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,820000,Hopper-v5,456
3232.13,165,825000,-750.3921508789062,3485.2,11.0992,17.5269,165,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,825000,Hopper-v5,456
3183.65,166,830000,-888.4602661132812,3435.02,11.3699,17.9953,166,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,830000,Hopper-v5,456
3477.27,167,835000,-700.1751708984375,3506.19,10.4611,16.9847,167,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,835000,Hopper-v5,456
3445.41,168,840000,-872.75,3453.38,11.0519,17.9955,168,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,840000,Hopper-v5,456
3437.2,169,845000,-748.3086547851562,3478.44,11.4016,18.0053,169,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,845000,Hopper-v5,456
3461.17,170,850000,-793.4742431640625,3485.48,11.8335,18.0584,170,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,850000,Hopper-v5,456
3232.76,171,855000,-848.9047241210938,3505.31,10.1737,18.0567,171,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,855000,Hopper-v5,456
3384.03,172,860000,-848.6588745117188,3469.44,11.1543,17.8628,172,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,860000,Hopper-v5,456
3415.49,173,865000,-850.9493408203125,3443.22,11.4766,17.7281,173,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,865000,Hopper-v5,456
3427.54,174,870000,-671.6546020507812,3464.62,9.7514,16.2925,174,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,870000,Hopper-v5,456
3428.39,175,875000,-841.9458618164062,3474.93,10.4645,16.9484,175,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,875000,Hopper-v5,456
3440.56,176,880000,-784.8814086914062,3474.84,10.6614,17.1436,176,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,880000,Hopper-v5,456
3427.55,177,885000,-871.9445190429688,3466.54,11.5383,17.4921,177,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,885000,Hopper-v5,456
3424.03,178,890000,-902.4210205078124,3460.47,11.7316,17.5351,178,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,890000,Hopper-v5,456
3446.55,179,895000,-834.859130859375,3482.25,11.5791,17.4964,179,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,895000,Hopper-v5,456
3439.4,180,900000,-792.858154296875,3468.13,11.1296,16.7261,180,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,900000,Hopper-v5,456
3395.59,181,905000,-755.768798828125,3505.45,11.3903,17.6724,181,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,905000,Hopper-v5,456
3462.27,182,910000,-920.6302490234376,3486.29,11.7795,18.7322,182,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,910000,Hopper-v5,456
3432.93,183,915000,-1000.0369262695312,3457.18,11.135,18.1083,183,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,915000,Hopper-v5,456
3442.65,184,920000,-838.485595703125,3468.76,10.6293,16.6196,184,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,920000,Hopper-v5,456
3424.86,185,925000,-953.1432495117188,3457.94,11.4181,17.4283,185,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,925000,Hopper-v5,456
3416.59,186,930000,-845.6475219726562,3454.83,10.2677,16.44,186,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,930000,Hopper-v5,456
3430.13,187,935000,-952.254150390625,3460.41,11.2082,17.3468,187,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,935000,Hopper-v5,456
3339.85,188,940000,-883.425537109375,3472.97,10.608,17.3415,188,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,940000,Hopper-v5,456
3216.92,189,945000,-942.3536987304688,3485.13,10.8633,17.6428,189,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,945000,Hopper-v5,456
2897.28,190,950000,-1045.5318603515625,3495.43,10.4467,17.831,190,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,950000,Hopper-v5,456
3430.2,191,955000,-857.4442138671875,3473.24,10.4341,16.7166,191,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,955000,Hopper-v5,456
3431.94,192,960000,-992.6051635742188,3458.0,11.4613,18.1944,192,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,960000,Hopper-v5,456
3386.43,193,965000,-1017.978271484375,3490.8,11.0079,17.2659,193,3,5.0,logs/Hopper-v5/exp-4/hopper_final/2024_11_15_10_55_07_q3_seed456_qstd5.0,965000,Hopper-v5,456
