Running Forward KL,Itration,Running Update Time,Real Det Return,Real Sto Return,Running Env Steps,Reward Loss,Running Reverse KL,q,clip,folder,episode,environment,seed
111.6924,113,113,4693.13,5106.87,565000,-50196.33984375,181.094,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,565000,Humanoid-v5,456
111.5945,114,114,4088.14,5165.65,570000,-45351.8203125,185.8455,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,570000,Humanoid-v5,456
120.2103,115,115,3842.96,3993.78,575000,-50470.7421875,209.5121,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,575000,Humanoid-v5,456
115.8076,116,116,5202.41,4765.22,580000,-50686.48046875,190.3916,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,580000,Humanoid-v5,456
117.9203,117,117,2422.81,4843.46,585000,-51940.05859375,190.3555,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,585000,Humanoid-v5,456
112.9805,118,118,4629.95,4500.3,590000,-52182.703125,190.3536,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,590000,Humanoid-v5,456
108.0476,119,119,5298.29,5128.75,595000,-51630.62109375,187.8537,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,595000,Humanoid-v5,456
112.0356,120,120,2465.43,4841.35,600000,-52795.40234375,185.0351,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,600000,Humanoid-v5,456
110.0055,121,121,5241.55,5082.96,605000,-53117.30859375,181.6153,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,605000,Humanoid-v5,456
109.7328,122,122,4187.88,5125.64,610000,-54352.42578125,181.5405,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,610000,Humanoid-v5,456
107.5686,123,123,5273.06,5089.13,615000,-55085.4140625,181.1665,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,615000,Humanoid-v5,456
108.083,124,124,5089.56,5111.06,620000,-55624.47265625,175.6626,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,620000,Humanoid-v5,456
112.0184,125,125,4357.65,5153.71,625000,-57077.359375,188.8054,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,625000,Humanoid-v5,456
114.1081,126,126,4461.27,4943.61,630000,-58379.47265625,190.4868,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,630000,Humanoid-v5,456
107.9228,127,127,5265.11,5149.54,635000,-58184.5859375,185.0142,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,635000,Humanoid-v5,456
109.7157,128,128,5106.85,5151.97,640000,-58859.234375,191.7086,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,640000,Humanoid-v5,456
108.5296,129,129,4722.56,5072.13,645000,-56536.67578125,177.8768,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,645000,Humanoid-v5,456
104.607,130,130,5233.66,4873.37,650000,-58887.19140625,174.1584,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,650000,Humanoid-v5,456
108.0393,131,131,2865.57,5112.12,655000,-62136.65234375,179.7912,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,655000,Humanoid-v5,456
107.6295,132,132,3980.6,4946.84,660000,-60091.109375,176.2633,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,660000,Humanoid-v5,456
106.7156,133,133,5267.23,4875.15,665000,-61105.73046875,183.279,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,665000,Humanoid-v5,456
111.5425,134,134,4760.18,5002.53,670000,-62462.12109375,181.9053,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,670000,Humanoid-v5,456
107.0532,135,135,5030.42,4934.44,675000,-61647.19140625,177.9618,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,675000,Humanoid-v5,456
110.7936,136,136,5041.63,5122.79,680000,-64522.55859375,180.7937,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,680000,Humanoid-v5,456
110.9942,137,137,5261.01,5167.08,685000,-64750.8828125,191.6754,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,685000,Humanoid-v5,456
108.1254,138,138,5258.41,4916.4,690000,-65820.46875,176.6445,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,690000,Humanoid-v5,456
113.5636,139,139,5012.56,5172.95,695000,-67064.859375,190.4392,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,695000,Humanoid-v5,456
112.5102,140,140,4833.88,4585.48,700000,-65453.10546875,182.9891,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,700000,Humanoid-v5,456
108.1991,141,141,4985.26,5125.54,705000,-67146.6484375,180.3931,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,705000,Humanoid-v5,456
107.9961,142,142,5279.63,5003.38,710000,-68118.109375,170.4083,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,710000,Humanoid-v5,456
108.7028,143,143,5223.46,5125.62,715000,-68591.90625,176.6793,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,715000,Humanoid-v5,456
115.5681,144,144,5223.8,5066.6,720000,-70189.9765625,193.6285,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,720000,Humanoid-v5,456
109.7706,145,145,5122.27,4862.13,725000,-69587.9453125,174.5645,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,725000,Humanoid-v5,456
114.4664,146,146,4875.96,5052.4,730000,-70535.5625,175.9914,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,730000,Humanoid-v5,456
109.951,147,147,5214.0,4923.97,735000,-69107.125,179.6032,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,735000,Humanoid-v5,456
106.7396,148,148,5320.69,5109.33,740000,-68844.328125,175.6116,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,740000,Humanoid-v5,456
108.9925,149,149,5200.63,4684.63,745000,-71828.3828125,183.6565,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,745000,Humanoid-v5,456
114.7486,150,150,5283.38,4975.57,750000,-72652.671875,188.4514,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,750000,Humanoid-v5,456
107.3789,151,151,5157.13,5131.39,755000,-73332.875,179.8898,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,755000,Humanoid-v5,456
113.0631,152,152,5273.66,4980.94,760000,-71605.390625,179.0674,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,760000,Humanoid-v5,456
109.0182,153,153,5265.56,5175.27,765000,-71944.6484375,180.7272,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,765000,Humanoid-v5,456
108.4849,154,154,5220.4,5164.78,770000,-72833.8515625,179.6378,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,770000,Humanoid-v5,456
105.7958,155,155,4321.26,5221.21,775000,-74797.0625,188.6379,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,775000,Humanoid-v5,456
114.3316,156,156,5239.62,5016.34,780000,-76417.40625,182.2073,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,780000,Humanoid-v5,456
107.1063,157,157,5218.05,5001.03,785000,-75292.515625,177.2433,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,785000,Humanoid-v5,456
106.1627,158,158,5228.34,5009.75,790000,-75408.0,175.4363,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,790000,Humanoid-v5,456
112.954,159,159,5246.93,4870.95,795000,-73849.1328125,189.1354,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,795000,Humanoid-v5,456
110.5429,160,160,5222.97,5187.32,800000,-76875.6328125,185.2161,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,800000,Humanoid-v5,456
109.51,161,161,4828.86,5179.66,805000,-74157.6875,175.8149,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,805000,Humanoid-v5,456
114.4772,162,162,5237.04,5065.22,810000,-74794.78125,199.4202,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,810000,Humanoid-v5,456
108.8636,163,163,4915.87,5178.79,815000,-78788.609375,182.658,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,815000,Humanoid-v5,456
103.372,164,164,5244.83,4986.43,820000,-78485.7734375,169.7612,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,820000,Humanoid-v5,456
111.6716,165,165,5242.52,4983.7,825000,-77638.640625,182.5471,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,825000,Humanoid-v5,456
113.4336,166,166,5053.81,5180.23,830000,-78363.2109375,189.7662,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,830000,Humanoid-v5,456
106.575,167,167,4600.35,5140.55,835000,-77614.1484375,170.2564,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,835000,Humanoid-v5,456
110.4763,168,168,2978.04,4969.56,840000,-78009.8828125,187.5881,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,840000,Humanoid-v5,456
107.5407,169,169,5336.89,4878.76,845000,-77084.984375,174.4065,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,845000,Humanoid-v5,456
109.7252,170,170,5264.81,5138.55,850000,-79232.328125,175.8435,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,850000,Humanoid-v5,456
110.7612,171,171,4957.97,5018.21,855000,-79193.6796875,179.2512,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,855000,Humanoid-v5,456
114.3345,172,172,5200.45,5141.33,860000,-79465.546875,183.2927,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,860000,Humanoid-v5,456
109.8787,173,173,5460.76,4780.78,865000,-78004.671875,181.0128,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,865000,Humanoid-v5,456
107.3417,174,174,5319.11,4989.16,870000,-79801.6015625,175.2685,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,870000,Humanoid-v5,456
108.1595,175,175,5175.31,4457.0,875000,-79039.375,175.4055,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,875000,Humanoid-v5,456
112.0107,176,176,5379.24,4982.41,880000,-79209.6015625,181.7862,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,880000,Humanoid-v5,456
111.0718,177,177,5388.0,5194.45,885000,-81307.453125,176.1478,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,885000,Humanoid-v5,456
107.2429,178,178,5379.95,5018.83,890000,-80493.3984375,174.1941,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,890000,Humanoid-v5,456
115.6671,179,179,5501.6,4510.26,895000,-78883.0625,193.0438,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,895000,Humanoid-v5,456
114.5906,180,180,2945.0,5084.43,900000,-80761.5234375,188.9302,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,900000,Humanoid-v5,456
105.5061,181,181,5202.23,5133.26,905000,-82365.4609375,173.4935,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,905000,Humanoid-v5,456
112.5281,182,182,5350.32,4787.87,910000,-81457.8671875,183.2684,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,910000,Humanoid-v5,456
109.6902,183,183,3927.68,5195.79,915000,-82161.0078125,181.3114,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,915000,Humanoid-v5,456
115.3923,184,184,3412.28,5031.42,920000,-80989.7109375,182.2448,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,920000,Humanoid-v5,456
105.0435,185,185,4628.18,5136.05,925000,-83231.9921875,170.8286,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,925000,Humanoid-v5,456
112.0889,186,186,5363.8,4656.49,930000,-82589.65625,185.9594,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,930000,Humanoid-v5,456
112.4522,187,187,3894.29,4830.17,935000,-82355.34375,182.4123,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,935000,Humanoid-v5,456
114.3492,188,188,4180.98,4717.7,940000,-82078.0703125,186.1819,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,940000,Humanoid-v5,456
113.7439,189,189,5441.18,5061.6,945000,-83499.59375,191.6761,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,945000,Humanoid-v5,456
112.0256,190,190,4718.4,4356.86,950000,-83844.40625,173.8544,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,950000,Humanoid-v5,456
114.669,191,191,3777.17,4708.0,955000,-83085.7890625,176.7291,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,955000,Humanoid-v5,456
108.829,192,192,5154.04,4930.24,960000,-84520.6640625,171.6095,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,960000,Humanoid-v5,456
110.8857,193,193,5308.73,5100.97,965000,-84667.734375,175.3492,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,965000,Humanoid-v5,456
120.5416,194,194,3515.48,4466.5,970000,-84153.25,205.0747,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,970000,Humanoid-v5,456
114.9769,195,195,4535.56,5197.31,975000,-83621.65625,192.8338,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,975000,Humanoid-v5,456
114.5302,196,196,5381.65,5219.12,980000,-85744.3359375,184.8789,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,980000,Humanoid-v5,456
109.5869,197,197,4778.54,5128.34,985000,-86147.796875,176.1279,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,985000,Humanoid-v5,456
109.4352,198,198,5224.4,4918.9,990000,-84952.8125,174.3202,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,990000,Humanoid-v5,456
108.0216,199,199,5381.39,5033.24,995000,-86248.0390625,175.0273,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,995000,Humanoid-v5,456
114.3763,200,200,5382.74,5228.43,1000000,-86145.8046875,204.7218,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1000000,Humanoid-v5,456
112.0525,201,201,5372.71,5233.46,1005000,-85255.609375,188.4634,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1005000,Humanoid-v5,456
113.5988,202,202,5404.35,5296.87,1010000,-86706.515625,189.6416,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1010000,Humanoid-v5,456
113.4161,203,203,5378.51,5250.89,1015000,-87603.4375,183.5232,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1015000,Humanoid-v5,456
114.1892,204,204,5408.32,5283.78,1020000,-87821.5703125,188.3292,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1020000,Humanoid-v5,456
113.9194,205,205,5183.33,5303.61,1025000,-86924.859375,189.4313,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1025000,Humanoid-v5,456
116.4819,206,206,5401.34,5195.83,1030000,-87308.9375,190.6961,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1030000,Humanoid-v5,456
119.6123,207,207,5191.24,5238.79,1035000,-86989.375,191.3375,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1035000,Humanoid-v5,456
115.3436,208,208,4441.21,5292.88,1040000,-88180.3671875,186.7161,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1040000,Humanoid-v5,456
116.0677,209,209,5492.88,5113.44,1045000,-89040.3203125,191.8103,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1045000,Humanoid-v5,456
117.7481,210,210,5273.66,5306.89,1050000,-87850.109375,188.1212,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1050000,Humanoid-v5,456
115.2049,211,211,5191.58,5305.98,1055000,-88146.265625,192.1545,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1055000,Humanoid-v5,456
120.4061,212,212,5211.8,5329.32,1060000,-88079.9375,192.2624,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1060000,Humanoid-v5,456
120.7785,213,213,5477.29,4911.14,1065000,-84791.25,186.162,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1065000,Humanoid-v5,456
120.0697,214,214,4825.89,5091.93,1070000,-88703.671875,186.3185,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1070000,Humanoid-v5,456
116.4142,215,215,5349.95,5123.15,1075000,-88735.875,188.6509,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1075000,Humanoid-v5,456
117.1968,216,216,5402.67,4853.0,1080000,-89155.4765625,186.3098,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1080000,Humanoid-v5,456
119.4303,217,217,4983.65,4892.27,1085000,-91290.2265625,192.3598,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1085000,Humanoid-v5,456
120.8904,218,218,4372.87,4477.42,1090000,-86957.484375,191.3129,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1090000,Humanoid-v5,456
127.4662,219,219,3832.92,4408.16,1095000,-86531.734375,204.7106,4,0.5,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_05_q4_seed456_qstd0.5,1095000,Humanoid-v5,456
243.8029,0,0,198.03,292.24,0,-1077.601806640625,292.3317,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,0,Humanoid-v5,456
227.4399,1,1,467.16,352.81,5000,-2376.718994140625,271.2808,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,5000,Humanoid-v5,456
238.3076,2,2,329.05,331.41,10000,-1643.9622802734375,288.4932,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,10000,Humanoid-v5,456
245.7404,3,3,335.75,325.39,15000,-3064.79833984375,294.7043,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,15000,Humanoid-v5,456
255.3813,4,4,330.2,338.78,20000,-5146.63720703125,309.1239,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,20000,Humanoid-v5,456
220.9777,5,5,367.06,380.66,25000,-3960.939697265625,323.7572,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,25000,Humanoid-v5,456
220.8595,6,6,491.47,433.91,30000,-4938.923828125,304.5195,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,30000,Humanoid-v5,456
221.5791,7,7,395.14,377.72,35000,-4791.3515625,322.4588,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,35000,Humanoid-v5,456
225.5283,8,8,375.68,364.69,40000,-6398.8916015625,302.3245,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,40000,Humanoid-v5,456
208.2717,9,9,406.77,449.68,45000,-6092.58447265625,303.2729,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,45000,Humanoid-v5,456
216.1375,10,10,363.74,392.7,50000,-5867.89453125,329.9857,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,50000,Humanoid-v5,456
217.3409,11,11,552.57,588.43,55000,-7874.423828125,307.5506,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,55000,Humanoid-v5,456
215.9659,12,12,416.53,479.06,60000,-8981.1181640625,305.317,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,60000,Humanoid-v5,456
226.9765,13,13,552.75,439.32,65000,-9302.5322265625,321.2645,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,65000,Humanoid-v5,456
205.5319,14,14,519.16,553.58,70000,-9693.130859375,303.4336,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,70000,Humanoid-v5,456
228.6012,15,15,522.95,450.06,75000,-13084.91796875,307.2994,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,75000,Humanoid-v5,456
195.263,16,16,612.76,582.2,80000,-13526.1611328125,285.1284,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,80000,Humanoid-v5,456
205.9966,17,17,704.12,589.88,85000,-13561.984375,281.3735,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,85000,Humanoid-v5,456
212.7394,18,18,643.96,608.67,90000,-16004.685546875,279.1168,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,90000,Humanoid-v5,456
201.0911,19,19,579.43,562.22,95000,-14838.701171875,265.7802,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,95000,Humanoid-v5,456
203.3628,20,20,526.79,594.9,100000,-17030.123046875,271.0114,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,100000,Humanoid-v5,456
216.9661,21,21,542.68,611.23,105000,-17371.32421875,292.4231,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,105000,Humanoid-v5,456
219.9945,22,22,607.19,678.46,110000,-16204.7744140625,276.6348,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,110000,Humanoid-v5,456
211.1747,23,23,456.27,580.19,115000,-17020.40625,268.532,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,115000,Humanoid-v5,456
210.5594,24,24,584.1,626.77,120000,-19021.212890625,275.4997,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,120000,Humanoid-v5,456
205.6961,25,25,425.94,681.56,125000,-17912.982421875,277.0687,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,125000,Humanoid-v5,456
197.7562,26,26,597.47,732.08,130000,-17784.146484375,260.7133,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,130000,Humanoid-v5,456
207.8204,27,27,569.15,741.69,135000,-20437.923828125,267.9797,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,135000,Humanoid-v5,456
188.0242,28,28,667.78,881.25,140000,-19541.71875,267.2843,4,10.0,logs/Humanoid-v5/exp-1/rkl/2025_01_23_18_06_08_q4_seed456_qstd10.0,140000,Humanoid-v5,456
