Real Det Return,Real Sto Return,Itration,Running Forward KL,Running Reverse KL,q,clip,folder,episode,environment,seed
3525.18,3106.73,158,12.6463,11.7965,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,790000,Hopper-v5,123
3459.68,3441.7,159,11.8879,11.4466,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,795000,Hopper-v5,123
3504.96,3272.2,160,12.5773,11.1597,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,800000,Hopper-v5,123
3520.97,3326.69,161,12.1182,11.168,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,805000,Hopper-v5,123
3526.37,3353.54,162,12.9375,10.8005,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,810000,Hopper-v5,123
3514.83,3019.45,163,13.0483,10.8018,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,815000,Hopper-v5,123
3485.08,3327.88,164,11.6385,11.5176,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,820000,Hopper-v5,123
3504.0,3456.14,165,11.896,11.6478,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,825000,Hopper-v5,123
3530.06,3499.86,166,12.7239,11.4961,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,830000,Hopper-v5,123
3507.69,3273.48,167,12.0224,11.4094,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,835000,Hopper-v5,123
3494.7,3387.25,168,12.0371,10.8459,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,840000,Hopper-v5,123
3469.72,3424.4,169,11.7856,11.6463,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,845000,Hopper-v5,123
3464.93,3417.4,170,12.2515,11.9504,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,850000,Hopper-v5,123
3480.53,3435.52,171,11.9792,10.9691,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,855000,Hopper-v5,123
3490.57,3490.59,172,11.7366,11.3419,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,860000,Hopper-v5,123
3497.29,3407.84,173,12.2226,11.1902,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,865000,Hopper-v5,123
3515.4,3455.47,174,11.8217,11.6058,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,870000,Hopper-v5,123
3478.16,3349.43,175,11.3502,10.8386,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,875000,Hopper-v5,123
3490.9,3442.0,176,11.6663,10.9358,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,880000,Hopper-v5,123
3481.31,3361.0,177,11.9979,10.9695,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,885000,Hopper-v5,123
3484.15,3307.8,178,11.6839,10.5187,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,890000,Hopper-v5,123
3455.07,3447.81,179,11.9683,11.6872,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,895000,Hopper-v5,123
3462.18,3443.03,180,11.6305,11.67,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,900000,Hopper-v5,123
3531.48,3425.33,181,12.0254,11.4789,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,905000,Hopper-v5,123
3479.34,3314.7,182,11.054,10.3905,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,910000,Hopper-v5,123
3485.76,3380.49,183,11.8601,11.4868,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,915000,Hopper-v5,123
3495.57,3488.3,184,11.9397,12.3669,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,920000,Hopper-v5,123
3511.25,3031.8,185,12.1821,10.6395,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,925000,Hopper-v5,123
3471.62,3454.19,186,10.2414,10.4235,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,930000,Hopper-v5,123
3487.34,3454.63,187,11.965,12.0103,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,935000,Hopper-v5,123
3483.98,3163.1,188,11.8783,10.704,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,940000,Hopper-v5,123
3473.96,3465.52,189,11.147,11.332,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,945000,Hopper-v5,123
3493.13,3389.03,190,11.2052,10.7271,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,950000,Hopper-v5,123
3458.12,3457.97,191,12.1416,11.6334,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,955000,Hopper-v5,123
3516.29,3452.03,192,11.9145,11.0647,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,960000,Hopper-v5,123
3475.74,3301.02,193,11.4649,11.1104,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,965000,Hopper-v5,123
3495.4,2873.8,194,12.2377,10.6681,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,970000,Hopper-v5,123
3471.83,3429.19,195,11.8144,11.6788,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,975000,Hopper-v5,123
3466.71,3471.68,196,11.0377,11.193,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,980000,Hopper-v5,123
3518.53,3082.71,197,12.1646,10.7281,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,985000,Hopper-v5,123
3488.54,3463.92,198,11.5316,10.8982,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,990000,Hopper-v5,123
3470.49,3376.63,199,11.2846,10.794,4,0.1,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_18_q4_seed123_qstd0.1,995000,Hopper-v5,123
234.48,232.21,0,26.9695,17.1222,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,0,Hopper-v5,123
232.34,233.23,1,25.9901,19.9852,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,5000,Hopper-v5,123
222.06,245.1,2,25.2094,24.2272,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,10000,Hopper-v5,123
309.91,258.86,3,24.4954,24.8771,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,15000,Hopper-v5,123
277.21,282.42,4,25.4913,22.8188,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,20000,Hopper-v5,123
300.07,304.18,5,23.0489,34.0568,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,25000,Hopper-v5,123
309.56,306.36,6,22.2131,14.7685,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,30000,Hopper-v5,123
353.06,341.33,7,22.5482,15.5785,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,35000,Hopper-v5,123
347.72,319.86,8,21.828,19.4876,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,40000,Hopper-v5,123
338.64,359.78,9,21.5906,13.6132,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,45000,Hopper-v5,123
404.47,416.22,10,21.827,12.9264,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,50000,Hopper-v5,123
452.21,455.93,11,20.1112,13.4504,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,55000,Hopper-v5,123
526.4,519.77,12,21.2158,12.346,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,60000,Hopper-v5,123
458.1,878.92,13,21.4472,15.6277,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,65000,Hopper-v5,123
1662.63,1227.35,14,21.2857,23.5172,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,70000,Hopper-v5,123
328.42,328.82,15,22.1699,19.5209,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,75000,Hopper-v5,123
1074.73,851.82,16,20.4715,14.9244,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,80000,Hopper-v5,123
1436.99,915.04,17,20.2671,18.7351,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,85000,Hopper-v5,123
1130.43,1021.44,18,20.6911,18.2517,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,90000,Hopper-v5,123
1290.19,1236.44,19,20.3775,15.3888,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,95000,Hopper-v5,123
2812.81,2354.31,20,20.2872,16.4358,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,100000,Hopper-v5,123
2758.18,2749.49,21,20.1364,17.2288,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,105000,Hopper-v5,123
947.36,1379.49,22,21.4214,15.152,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,110000,Hopper-v5,123
2621.64,2086.64,23,20.1555,15.6101,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,115000,Hopper-v5,123
2828.3,2422.87,24,20.3935,16.3662,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,120000,Hopper-v5,123
2885.94,2383.63,25,19.7929,15.6721,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,125000,Hopper-v5,123
2853.49,2360.9,26,20.095,17.3704,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,130000,Hopper-v5,123
2736.03,2284.66,27,20.2543,17.5533,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,135000,Hopper-v5,123
2738.44,2342.83,28,19.8013,16.7322,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,140000,Hopper-v5,123
2028.27,1642.97,29,21.041,14.6265,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,145000,Hopper-v5,123
2877.24,2431.6,30,20.8529,15.5607,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,150000,Hopper-v5,123
3123.26,2004.78,31,21.2774,15.8257,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,155000,Hopper-v5,123
2931.62,2772.33,32,19.3557,15.6372,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,160000,Hopper-v5,123
2095.71,1639.39,33,21.0773,14.8878,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,165000,Hopper-v5,123
2390.71,1761.56,34,21.1581,15.1872,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,170000,Hopper-v5,123
2070.3,1737.8,35,21.4665,15.7028,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,175000,Hopper-v5,123
2805.68,2274.95,36,21.4094,15.6219,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,180000,Hopper-v5,123
2951.77,2746.8,37,20.2615,16.6384,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,185000,Hopper-v5,123
3194.68,2786.73,38,21.2002,15.648,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,190000,Hopper-v5,123
2422.18,1790.86,39,21.3232,15.0495,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,195000,Hopper-v5,123
3060.94,2033.85,40,21.4892,14.6928,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,200000,Hopper-v5,123
2237.35,1982.71,41,21.6689,14.219,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,205000,Hopper-v5,123
3231.06,2684.51,42,21.5933,15.9142,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,210000,Hopper-v5,123
3169.29,3036.42,43,21.0001,17.0473,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,215000,Hopper-v5,123
3232.13,2916.5,44,21.008,15.8708,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,220000,Hopper-v5,123
2733.66,2623.78,45,20.7047,15.1609,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,225000,Hopper-v5,123
3209.25,2853.95,46,20.8223,16.2275,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,230000,Hopper-v5,123
3039.61,2033.27,47,20.8231,14.0159,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,235000,Hopper-v5,123
3251.38,2581.4,48,21.4149,15.9492,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,240000,Hopper-v5,123
2258.86,1833.69,49,21.5163,13.9686,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,245000,Hopper-v5,123
2981.13,2157.4,50,21.4057,14.7202,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,250000,Hopper-v5,123
2824.36,2130.4,51,20.8956,16.4652,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,255000,Hopper-v5,123
3232.68,2433.91,52,21.1006,14.8842,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,260000,Hopper-v5,123
2820.29,2374.45,53,20.8395,14.6257,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,265000,Hopper-v5,123
3284.0,2266.81,54,21.1158,14.9719,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,270000,Hopper-v5,123
2713.17,2694.17,55,21.3711,15.9719,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,275000,Hopper-v5,123
3163.93,3024.97,56,21.3241,19.2807,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,280000,Hopper-v5,123
2697.66,2254.05,57,20.5645,14.5062,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,285000,Hopper-v5,123
3216.54,3150.1,58,21.1089,16.8335,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,290000,Hopper-v5,123
3274.59,2175.67,59,21.2032,14.5927,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,295000,Hopper-v5,123
3264.39,2709.84,60,20.191,15.5343,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,300000,Hopper-v5,123
2745.17,3029.35,61,21.2994,16.0902,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,305000,Hopper-v5,123
3166.59,2723.04,62,21.7191,16.5442,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,310000,Hopper-v5,123
2909.5,2597.68,63,21.2019,18.0637,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,315000,Hopper-v5,123
2871.19,2003.53,64,21.0444,14.3676,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,320000,Hopper-v5,123
2050.16,1706.66,65,20.9372,15.2846,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,325000,Hopper-v5,123
2512.37,2580.09,66,21.1939,16.6265,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,330000,Hopper-v5,123
3027.02,2935.58,67,21.6243,18.7207,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,335000,Hopper-v5,123
2764.53,2311.45,68,21.1086,16.4745,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,340000,Hopper-v5,123
2944.75,2858.45,69,21.3666,17.6855,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,345000,Hopper-v5,123
3264.13,2364.64,70,21.1764,15.4189,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,350000,Hopper-v5,123
2806.34,2567.02,71,21.3867,15.8985,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,355000,Hopper-v5,123
3224.79,2712.37,72,20.9534,15.4472,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,360000,Hopper-v5,123
3236.73,3137.52,73,20.8772,18.0535,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,365000,Hopper-v5,123
3061.85,2303.42,74,20.3813,14.8876,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,370000,Hopper-v5,123
3178.6,3143.11,75,20.8473,17.5256,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,375000,Hopper-v5,123
3267.57,2528.79,76,20.1701,14.7174,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,380000,Hopper-v5,123
3269.18,3086.08,77,21.3683,19.0666,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,385000,Hopper-v5,123
3249.25,2373.3,78,20.6514,15.991,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,390000,Hopper-v5,123
3208.75,3155.54,79,21.5661,18.8401,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,395000,Hopper-v5,123
3212.25,2833.91,80,20.9851,16.3921,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,400000,Hopper-v5,123
3224.59,2943.43,81,21.1675,17.1632,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,405000,Hopper-v5,123
3030.45,2027.35,82,20.783,15.9098,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,410000,Hopper-v5,123
3253.98,2721.09,83,20.7254,16.8845,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,415000,Hopper-v5,123
3261.83,3033.72,84,20.8692,16.2692,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,420000,Hopper-v5,123
3243.6,3034.08,85,20.2421,16.5792,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,425000,Hopper-v5,123
3214.13,2914.48,86,21.273,17.5926,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,430000,Hopper-v5,123
3253.22,2925.72,87,21.493,17.3752,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,435000,Hopper-v5,123
3284.11,2367.09,88,21.0634,14.8934,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,440000,Hopper-v5,123
3258.94,3050.2,89,21.1363,16.5824,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,445000,Hopper-v5,123
3206.13,3059.73,90,21.0708,17.4863,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,450000,Hopper-v5,123
3190.04,3161.22,91,21.613,18.5651,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,455000,Hopper-v5,123
3235.52,3119.66,92,22.1965,18.5262,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,460000,Hopper-v5,123
3281.96,2643.48,93,21.368,17.9488,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,465000,Hopper-v5,123
3291.92,3049.27,94,21.2553,16.4139,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,470000,Hopper-v5,123
3242.38,3148.24,95,21.675,18.1487,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,475000,Hopper-v5,123
3255.54,2799.79,96,21.2937,15.6803,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,480000,Hopper-v5,123
3231.74,2710.2,97,20.9446,15.3451,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,485000,Hopper-v5,123
3217.29,3128.95,98,21.704,18.0323,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,490000,Hopper-v5,123
3240.19,2777.81,99,20.9768,14.7437,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,495000,Hopper-v5,123
3232.32,2601.74,100,20.1943,14.2198,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,500000,Hopper-v5,123
3245.76,2641.15,101,20.7795,17.0115,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,505000,Hopper-v5,123
3201.99,2566.44,102,20.7357,17.06,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,510000,Hopper-v5,123
3241.37,3112.96,103,21.6357,17.8598,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,515000,Hopper-v5,123
3238.77,2767.03,104,20.9314,14.9614,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,520000,Hopper-v5,123
3264.42,2875.13,105,20.9557,17.03,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,525000,Hopper-v5,123
3206.77,3049.83,106,21.5166,17.5689,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,530000,Hopper-v5,123
3239.77,2901.39,107,21.3803,17.74,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,535000,Hopper-v5,123
3243.86,3193.22,108,21.1775,17.405,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,540000,Hopper-v5,123
3243.8,3156.76,109,21.2969,18.1655,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,545000,Hopper-v5,123
3255.65,2561.13,110,20.715,14.5939,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,550000,Hopper-v5,123
3217.98,3105.5,111,20.9136,16.5949,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,555000,Hopper-v5,123
3253.16,3034.34,112,20.8767,17.0548,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,560000,Hopper-v5,123
3256.56,2683.84,113,20.9659,17.8114,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,565000,Hopper-v5,123
3246.84,2952.56,114,21.2525,16.6244,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,570000,Hopper-v5,123
3263.16,2649.63,115,20.8725,16.4554,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,575000,Hopper-v5,123
3241.41,2813.64,116,21.043,13.6051,4,1.0,logs/Hopper-v5/exp-1/cisl/2025_01_25_00_28_21_q4_seed123_qstd1.0,580000,Hopper-v5,123
